"cell","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Endothelial Cells","SERPINE1",1.08916244113312e-05,-0.314873501426417,0.327,0.361,0.287288377097684
"Endothelial Cells","HSP90AA1",0.0202109215368714,0.353803044009597,0.976,0.971,1
"Fibroblasts","GPX3",9.71410018390536e-33,1.97260795898012,0.95,0.618,2.56228820550872e-28
"Fibroblasts","PRELP",3.38116598335518e-19,1.39860032091067,0.9,0.763,8.91850151429595e-15
"Fibroblasts","COL14A1",1.87443949340122e-17,-1.18026694566377,0.679,0.875,4.9442090517444e-13
"Fibroblasts","MFGE8",2.04071043833221e-17,1.08348029593173,0.879,0.579,5.38278192318887e-13
"Fibroblasts","SEPW1",5.28757070234995e-17,-0.843363846257073,0.757,0.98,1.39470252415885e-12
"Fibroblasts","A2M",9.73568286505906e-17,-1.63776885989581,0.6,0.882,2.56798106931663e-12
"Fibroblasts","FBLN5",4.62931348391428e-16,1.09766640651957,0.921,0.664,1.22107401765207e-11
"Fibroblasts","IGF1",1.73644980609634e-15,-1.48881432034359,0.543,0.842,4.58023365354031e-11
"Fibroblasts","SPOCK1",1.02164623882269e-14,0.855610090664825,0.507,0.105,2.69479628414261e-10
"Fibroblasts","HSP90B1",4.50524110059599e-14,-0.949294332157956,0.814,0.954,1.18834744510421e-09
"Fibroblasts","GALNT15",5.97085300253382e-14,0.902915805443182,0.386,0.039,1.57493189647835e-09
"Fibroblasts","SERPINA3",7.84166386928055e-14,1.35203591678432,0.764,0.382,2.06839567880013e-09
"Fibroblasts","SCGB3A1",8.311254715844e-14,-2.6258088693988,0.3,0.704,2.19225965639817e-09
"Fibroblasts","RTN4",9.55784220230419e-14,0.741439070745514,0.979,0.809,2.52107203770178e-09
"Fibroblasts","MFAP5",1.52348729689845e-13,1.6882483768432,0.721,0.467,4.01850244302904e-09
"Fibroblasts","IGFBP6",4.03916557877629e-13,1.28058440092494,0.993,0.888,1.06541070471382e-08
"Fibroblasts","SFTPC",5.20591447694531e-13,-1.15065666773753,0.65,0.414,1.37316406158386e-08
"Fibroblasts","DUSP1",8.40264907501461e-13,1.00513159034768,0.986,0.914,2.2163667465166e-08
"Fibroblasts","CALM1",1.56792974452275e-12,-0.802335504300243,0.757,0.934,4.13572828712766e-08
"Fibroblasts","HIGD1A",4.52067734992716e-12,0.785800624132073,0.586,0.243,1.19241906459029e-07
"Fibroblasts","ADH1B",4.8644096681872e-12,1.18554319856191,0.964,0.928,1.28308533817774e-07
"Fibroblasts","MT-ND4L",6.93158899321491e-12,0.726515304529818,1,1,1.8283452287403e-07
"Fibroblasts","IER2",7.35492604005791e-12,1.34665708482137,0.836,0.625,1.94000884158608e-07
"Fibroblasts","TGFBR3",2.07236699163934e-11,0.970279980116917,0.636,0.316,5.46628241384708e-07
"Fibroblasts","UBB",4.81522030649087e-11,-0.63017081554533,0.85,0.974,1.2701106602431e-06
"Fibroblasts","MMP14",5.68993593795018e-11,0.803272462056899,0.729,0.382,1.50083440235312e-06
"Fibroblasts","SKP1",9.80311889871061e-11,-0.566515174854705,0.914,0.967,2.5857686719129e-06
"Fibroblasts","SERPINA3.1",9.80971899239855e-11,0.926966696528019,0.557,0.217,2.58750957862497e-06
"Fibroblasts","NOX4",1.29929537690569e-10,0.547228527615411,0.321,0.039,3.42715141566415e-06
"Fibroblasts","CYP4B1",1.50153264367297e-10,0.854228860266464,0.4,0.079,3.96059265421619e-06
"Fibroblasts","NID1",2.50706123504319e-10,0.846915389112419,0.657,0.316,6.61287541967342e-06
"Fibroblasts","PPDPF",3.3857979062558e-10,-0.631114124219549,0.964,0.98,8.93071913733093e-06
"Fibroblasts","PI16",8.66595318620431e-10,1.74094314849275,0.621,0.454,2.28581847192511e-05
"Fibroblasts","RPS21",9.58109712115675e-10,0.652335871113919,0.993,0.961,2.52720598764752e-05
"Fibroblasts","IL18",1.15095021340127e-09,0.746675719111661,0.35,0.072,3.03586137788852e-05
"Fibroblasts","IGLV2-14",1.52188080356791e-09,-0.374124306012791,0,0.178,4.01426499557109e-05
"Fibroblasts","RSPO3",1.83398634301754e-09,-1.18052369538889,0.293,0.599,4.83750577697738e-05
"Fibroblasts","CXCL12",2.08483487402226e-09,-1.27818246450425,0.429,0.697,5.49916894720852e-05
"Fibroblasts","RNASE4",3.76980125490423e-09,0.658937947886047,0.814,0.507,9.94360477006089e-05
"Fibroblasts","CYBA",6.71249482610722e-09,-0.633696323554503,0.721,0.862,0.00017705547602823
"Fibroblasts","SFRP1",7.28439370798588e-09,-1.23558409029205,0.329,0.493,0.000192140452835544
"Fibroblasts","GSN",7.31765211061649e-09,0.711196924995821,0.986,0.928,0.000193017709721731
"Fibroblasts","MXRA8",7.3404651253118e-09,0.666472750809392,0.9,0.73,0.000193619448610349
"Fibroblasts","SERPING1",9.5708050878748e-09,0.680735027705065,1,0.987,0.000252449125802874
"Fibroblasts","LOX",1.24076157778067e-08,0.720095120008344,0.686,0.375,0.000327275681371207
"Fibroblasts","H1F0",1.30611658066584e-08,0.762252992043035,0.621,0.322,0.00034451437048223
"Fibroblasts","CTHRC1",1.38626688486109e-08,1.47683613537275,0.457,0.184,0.00036565561621981
"Fibroblasts","IGKV3-20",1.48669461816892e-08,-0.652939294537163,0,0.158,0.000392145439434416
"Fibroblasts","IL32",1.72725514520298e-08,-0.976049913982796,0.357,0.572,0.00045559808965019
"Fibroblasts","PCOLCE2",1.85714732349526e-08,0.841439190532788,0.55,0.217,0.000489859749518345
"Fibroblasts","PODN",2.14681669183331e-08,0.812118986070617,0.886,0.757,0.000566265838804872
"Fibroblasts","EEF1A1",2.46557134762042e-08,0.520592568239433,1,1,0.000650343754361837
"Fibroblasts","EIF5",2.9772856029719e-08,-0.62304350790999,0.457,0.697,0.000785318623495899
"Fibroblasts","PHGDH",3.10459386522341e-08,0.653775841267769,0.579,0.276,0.000818898723829979
"Fibroblasts","COL6A2",3.15169408240915e-08,0.642152330857695,0.993,0.921,0.000831322348117062
"Fibroblasts","TMEM176A",3.77007846555956e-08,-0.813588947224363,0.507,0.77,0.000994433596860646
"Fibroblasts","EEF1G",4.29928732677323e-08,0.549950384922211,0.921,0.763,0.00113402301818297
"Fibroblasts","CADM3",4.38335619679718e-08,0.633217669328377,0.5,0.184,0.00115619786402919
"Fibroblasts","DCN",4.55042012323936e-08,0.606510311850875,1,1,0.00120026431590684
"Fibroblasts","SERTAD1",4.7957745598503e-08,-0.759483499972366,0.214,0.447,0.00126498145565171
"Fibroblasts","PTMA",4.98838531068818e-08,-0.628267640012127,0.943,0.987,0.00131578639340022
"Fibroblasts","FIBIN",6.05504350315824e-08,0.586593526815905,0.593,0.263,0.00159713882482805
"Fibroblasts","MYL6",6.24814292498376e-08,-0.490810796539629,0.964,0.993,0.00164807265932297
"Fibroblasts","RPL39",6.35222114945847e-08,0.626898693111298,0.993,0.987,0.00167552537259266
"Fibroblasts","GRN",7.11381754366374e-08,0.637282237791819,0.779,0.605,0.00187641165349218
"Fibroblasts","SUN2",7.30210898875498e-08,0.63171407873799,0.471,0.211,0.0019260772879639
"Fibroblasts","CCL2",8.1934747443163e-08,-1.35324109673386,0.186,0.493,0.00216119283330831
"Fibroblasts","AC093627.8",8.96921977149898e-08,0.389173438879337,0.279,0.046,0.00236581109912829
"Fibroblasts","GAS1",8.99237106845994e-08,0.592575684831031,0.586,0.303,0.00237191771672768
"Fibroblasts","RPS29",9.86073278774662e-08,0.591762669852688,0.95,0.875,0.00260096548742393
"Fibroblasts","CYR61",9.86423328988689e-08,1.42616353237447,0.821,0.572,0.00260188881487347
"Fibroblasts","ADCK3",1.00172660616739e-07,0.292673896273668,0.236,0.026,0.00264225426908773
"Fibroblasts","SRPX2",1.20104992674882e-07,0.557140968601452,0.429,0.145,0.00316800939178537
"Fibroblasts","RPL36A",1.2885487312627e-07,0.740132873244889,0.693,0.428,0.00339880498845162
"Fibroblasts","PTGDS",1.49740262207815e-07,-0.894286560921746,0.657,0.875,0.00394969889625555
"Fibroblasts","TSC22D1",1.52221973832971e-07,-0.815767161873804,0.279,0.586,0.00401515900379227
"Fibroblasts","TMEM176B",1.53026839791016e-07,-0.690554911266298,0.564,0.77,0.00403638895316762
"Fibroblasts","SELK",2.44015870899745e-07,-0.622215013772078,0.407,0.651,0.00643640662672259
"Fibroblasts","FSTL1",3.26042465927263e-07,1.051321471655,0.879,0.809,0.00860002212376342
"Fibroblasts","SLIT3",3.38617039279634e-07,-0.691059454638417,0.521,0.75,0.0089317016450789
"Fibroblasts","PRDX2",3.4309001831608e-07,-0.506119012280512,0.586,0.803,0.00904968541312325
"Fibroblasts","ACKR4",3.62080598206918e-07,0.535802047651832,0.329,0.086,0.00955059993890388
"Fibroblasts","CTSK",3.62585691996844e-07,1.15317217962689,0.857,0.711,0.00956392279780076
"Fibroblasts","MT1A",3.75785398752327e-07,-1.47859633400097,0.121,0.362,0.00991209146289012
"Fibroblasts","HSPB2",4.54869643955722e-07,0.394278939112046,0.371,0.125,0.0119980965986201
"Fibroblasts","RPS27",4.61288556671344e-07,0.480237553893298,1,1,0.0121674082593201
"Fibroblasts","VIT",4.73548593820647e-07,0.474788306723894,0.371,0.112,0.0124907912592072
"Fibroblasts","IMPDH2",5.36450316095111e-07,0.472826790390608,0.636,0.329,0.0141499499876407
"Fibroblasts","JUNB",5.52103947512568e-07,0.870015856643489,0.921,0.868,0.014562845823539
"Fibroblasts","CILP",5.60370444831904e-07,0.997963014076156,0.55,0.296,0.0147808912233311
"Fibroblasts","OMD",5.6697058557437e-07,0.6633730724171,0.707,0.428,0.0149549831356952
"Fibroblasts","NUCKS1",5.73822516041766e-07,-0.515435770787228,0.643,0.77,0.0151357165056337
"Fibroblasts","ABCA1",5.74600035205886e-07,0.54066842609357,0.514,0.224,0.0151562251286257
"Fibroblasts","PMP22",5.85807576082682e-07,0.550851127842755,0.943,0.855,0.0154518464343329
"Fibroblasts","SSR4",6.3452248780156e-07,-0.481518526430144,0.886,0.947,0.0167367996607417
"Fibroblasts","CXCL14",6.78460481744998e-07,-1.93538496347852,0.271,0.539,0.0178957521269878
"Fibroblasts","DYNLL1",7.20049878300309e-07,-0.577459031432497,0.893,0.934,0.0189927556399272
"Fibroblasts","IGBP1",7.25921165621987e-07,0.349970042605075,0.557,0.257,0.0191476225856112
"Fibroblasts","DSE",8.2533570412755e-07,0.551875112543432,0.486,0.217,0.0217698798677724
"Fibroblasts","CYB5A",8.32007987553119e-07,-0.58989268934107,0.607,0.816,0.0219458746876886
"Fibroblasts","EEF2",8.63745830102736e-07,0.553204554042281,0.986,0.928,0.0227830237606199
"Fibroblasts","OAF",8.73999759505982e-07,0.650926680543598,0.621,0.388,0.0230534916564893
"Fibroblasts","EIF3D",9.68023603266625e-07,0.447952121751579,0.5,0.263,0.0255335585833638
"Fibroblasts","WNT10B",1.05173570818123e-06,0.278122710505816,0.179,0.013,0.0277416327746962
"Fibroblasts","SCGB1A1",1.13677670908243e-06,-2.665251452735,0.379,0.612,0.0299847592554673
"Fibroblasts","PAPPA2",1.29594485996778e-06,-0.291231297664446,0,0.118,0.0341831375713701
"Fibroblasts","PCSK5",1.35917363088524e-06,0.558409081679839,0.429,0.184,0.0358509228618601
"Fibroblasts","PDGFRL",1.44754577770981e-06,0.789114678877918,0.729,0.507,0.0381819149786517
"Fibroblasts","VASN",1.4549332778438e-06,0.662618585768936,0.593,0.309,0.0383767750696859
"Fibroblasts","SDHA",1.46735932855835e-06,0.429958917361129,0.486,0.23,0.0387045370093837
"Fibroblasts","YWHAB",1.54196996780817e-06,-0.525036278960018,0.707,0.842,0.0406725418408761
"Fibroblasts","PIM1",1.57704648701955e-06,0.54980166114074,0.386,0.138,0.0415977551881148
"Fibroblasts","CNTN4",1.60343183720095e-06,0.36565688460807,0.3,0.072,0.0422937215698496
"Fibroblasts","PLXDC1",1.84977493802706e-06,-0.420721137782426,0.071,0.276,0.0487915135403397
"Fibroblasts","MT-CO2",1.97253642368302e-06,0.508671075138452,0.993,0.993,0.0520295932474869
"Fibroblasts","ITGBL1",2.04053668448586e-06,0.479526225730558,0.414,0.151,0.0538232361266836
"Fibroblasts","THY1",2.12766942883475e-06,-0.735077397889961,0.607,0.816,0.0561215365243741
"Fibroblasts","HSP90AA1",2.15662010339891e-06,-0.462751389202345,0.864,0.961,0.0568851684673532
"Fibroblasts","FBLN2",2.16650601914378e-06,0.733710938266605,0.907,0.816,0.0571459292669554
"Fibroblasts","LTBP2",2.26382038122529e-06,0.270647589943669,0.514,0.243,0.0597127901955794
"Fibroblasts","GABARAPL2",2.32430350205601e-06,-0.445378666530174,0.707,0.868,0.0613081534737314
"Fibroblasts","RPLP0",2.61599999857624e-06,0.540980275199868,1,1,0.0690022319624456
"Fibroblasts","CD34",2.74439773756631e-06,0.765477827457366,0.764,0.566,0.0723889791237866
"Fibroblasts","ELN",3.10699714460896e-06,0.990564682584065,0.814,0.618,0.0819532636833506
"Fibroblasts","PDGFRB",3.23888653282686e-06,0.521856560380673,0.657,0.388,0.0854321100763741
"Fibroblasts","EIF3E",3.41765980609546e-06,0.529394637374365,0.807,0.579,0.09014761270538
"Fibroblasts","RPL17",3.48133390845346e-06,0.610256520885066,0.971,0.908,0.0918271445032769
"Fibroblasts","DAPK3",3.55871684214614e-06,0.318784110987939,0.336,0.105,0.0938682741452887
"Fibroblasts","FAIM2",3.60121909994231e-06,-0.622893827457411,0.257,0.487,0.0949893561991782
"Fibroblasts","HLA-B",3.68703451932008e-06,0.602586050674714,0.986,0.921,0.0972529095161058
"Fibroblasts","ABHD14B",3.78337718780904e-06,0.398752415691354,0.493,0.217,0.0997941400828392
"Fibroblasts","COL16A1",3.88615300686472e-06,0.517681517083748,0.514,0.263,0.102505057862071
"Fibroblasts","STXBP6",3.91220715287841e-06,0.25028850230909,0.179,0.02,0.103192288071474
"Fibroblasts","H3F3A",4.1686325444744e-06,-0.362606654700429,0.971,0.974,0.109956020625601
"Fibroblasts","MT-CYB",4.50060621820588e-06,0.459613858198678,0.993,0.993,0.118712490217616
"Fibroblasts","RAMP2",4.75633348082068e-06,0.426543031481923,0.529,0.25,0.125457808223607
"Fibroblasts","PALM",4.83767864253466e-06,0.392819459937613,0.35,0.125,0.127603449554137
"Fibroblasts","PDGFRA",4.93194651843437e-06,0.505667619607866,0.729,0.454,0.130089953316743
"Fibroblasts","IFITM2",4.9390042910241e-06,-0.488673864962213,0.979,0.993,0.130276116184343
"Fibroblasts","PTMS",4.98015897386231e-06,-0.359616612094618,0.55,0.816,0.131361653253566
"Fibroblasts","SREBF1",5.57587066944392e-06,0.414693959560376,0.386,0.145,0.147074740647922
"Fibroblasts","SH3D19",5.65009593940292e-06,0.485183478086273,0.65,0.388,0.149032580593631
"Fibroblasts","ANG",5.87086297339615e-06,0.474788306723894,0.493,0.25,0.15485575264927
"Fibroblasts","UAP1",6.52719570851467e-06,0.723865836203575,0.707,0.461,0.172167841203491
"Fibroblasts","DBN1",6.95759598072211e-06,0.587413979715253,0.521,0.276,0.183520509183507
"Fibroblasts","CHI3L2",7.20540048329065e-06,0.611684507778736,0.193,0.026,0.190056848547758
"Fibroblasts","C4orf3",7.34163758513758e-06,-0.455238558342047,0.629,0.816,0.193650374583174
"Fibroblasts","PSMA7",7.43013558475645e-06,-0.425802844483823,0.707,0.803,0.195984686319121
"Fibroblasts","FABP3",7.57214235669649e-06,0.538183388012404,0.229,0.046,0.199730398942583
"Fibroblasts","SEMA3C",8.31697594045545e-06,0.90547060519155,0.521,0.316,0.219376874381393
"Fibroblasts","MIF",9.15838037326137e-06,-0.523481892283315,0.943,0.954,0.241570599105515
"Fibroblasts","OPTN",9.26178936226208e-06,0.373524770583971,0.529,0.257,0.244298218008387
"Fibroblasts","MARCH3",9.89737779078338e-06,0.33365738746947,0.321,0.105,0.261063133987493
"Fibroblasts","COL15A1",9.91773340160383e-06,-0.523928727392633,0.129,0.355,0.261600053934104
"Fibroblasts","ITGA5",1.03148006020859e-05,0.45500768164955,0.364,0.132,0.272073495481221
"Fibroblasts","FBN1",1.03881666987699e-05,1.07344959402334,0.836,0.73,0.274008673013454
"Fibroblasts","PDE4D",1.04459372479685e-05,-0.416778543421222,0.1,0.316,0.275532486789666
"Fibroblasts","FKBP5",1.14948209954548e-05,0.488894074030625,0.536,0.27,0.303198893397111
"Fibroblasts","LAMA2",1.15421780229805e-05,0.632002256416653,0.857,0.684,0.304448029712156
"Fibroblasts","HTRA1",1.17801233430179e-05,0.548632337243435,0.786,0.533,0.310724313418784
"Fibroblasts","RPL37",1.21695976702069e-05,0.424713514329843,0.993,1,0.320997477747048
"Fibroblasts","PABPC1",1.22135039989922e-05,0.460493285509242,0.85,0.737,0.322155594981416
"Fibroblasts","SGCB",1.25409207193515e-05,0.31302254166547,0.479,0.224,0.330791865814334
"Fibroblasts","PCBP2",1.31220323446278e-05,0.494511398496785,0.936,0.783,0.346119847154247
"Fibroblasts","CALR",1.35680633708918e-05,-0.510058319752537,0.714,0.743,0.357884807534014
"Fibroblasts","GADD45B",1.41213697477317e-05,1.22778498942812,0.671,0.586,0.372479369835919
"Fibroblasts","NOB1",1.44600676127376e-05,0.331305379817293,0.329,0.112,0.381413203421179
"Fibroblasts","HSP90AB1",1.6146304913072e-05,-0.515944773352233,0.893,0.941,0.425891084692101
"Fibroblasts","MBNL1",1.72828834834865e-05,-0.386590811751803,0.493,0.572,0.455870617643922
"Fibroblasts","CCNG1",1.81244275655075e-05,0.458494499383244,0.443,0.211,0.478068025895392
"Fibroblasts","GHITM",1.86405787302303e-05,0.295772184099285,0.55,0.289,0.491682545167284
"Fibroblasts","COL6A1",1.87149703797068e-05,0.642351308727338,0.943,0.895,0.493644773705527
"Fibroblasts","ANXA2",1.92576632251314e-05,0.479316292660914,0.979,0.954,0.507959382889291
"Fibroblasts","SPON2",1.94972946199324e-05,0.734559925548687,0.771,0.592,0.514280140189956
"Fibroblasts","LBH",2.01818041613284e-05,-0.485646265156959,0.143,0.375,0.532335448363359
"Fibroblasts","OXA1L",2.06162227641248e-05,0.400743163959335,0.543,0.283,0.543794107849321
"Fibroblasts","UCHL1",2.06513280862763e-05,0.680523384106734,0.407,0.263,0.54472008093171
"Fibroblasts","EIF3H",2.18497715553337e-05,0.301919051599951,0.621,0.355,0.576331424315038
"Fibroblasts","ATP6V0C",2.1873997676048e-05,-0.416392778890855,0.743,0.816,0.576970436701117
"Fibroblasts","COL5A1",2.20520485224415e-05,0.785600369417082,0.457,0.355,0.58166688387644
"Fibroblasts","SPON1",2.28858243039834e-05,-0.532869197131143,0.371,0.546,0.603659387666171
"Fibroblasts","LINC01028",2.32978999350917e-05,0.578834032169838,0.236,0.053,0.614528706587914
"Fibroblasts","RAB32",2.40244565739836e-05,0.475478206334183,0.457,0.224,0.633693091051966
"Fibroblasts","HTRA3",2.42757349577258e-05,0.843258987548287,0.636,0.388,0.640321060979934
"Fibroblasts","ISLR",2.52378428414898e-05,0.606018937924673,0.829,0.638,0.665698580629977
"Fibroblasts","ERLEC1",2.64970795384858e-05,-0.376521333871891,0.471,0.592,0.69891346698664
"Fibroblasts","FMO1",2.74380419702746e-05,-0.427843856407902,0.086,0.263,0.723733233049933
"Fibroblasts","RFK",2.81552821849236e-05,-0.397753717739466,0.121,0.309,0.742651878191729
"Fibroblasts","NR4A2",2.93398006265588e-05,-0.592325889134643,0.107,0.309,0.773895921126743
"Fibroblasts","FXR1",2.94224780700292e-05,0.326157741496296,0.4,0.164,0.776076704053161
"Fibroblasts","TUSC3",3.01718744268721e-05,-0.29891299475874,0.021,0.164,0.795843531757605
"Fibroblasts","RARRES3",3.21238292844404e-05,-0.547354576313444,0.421,0.586,0.847330245035685
"Fibroblasts","CALHM2",3.26337796456158e-05,0.431320278147785,0.564,0.322,0.860781205712408
"Fibroblasts","PSME2",3.51508928925453e-05,-0.53726575868986,0.3,0.5,0.927175101826667
"Fibroblasts","LAMC1",4.0607688067868e-05,0.514573172829758,0.564,0.355,1
"Fibroblasts","PXDN",4.08257897222464e-05,0.36565688460807,0.271,0.086,1
"Fibroblasts","CTSA",4.22096817111551e-05,0.514159437512644,0.657,0.447,1
"Fibroblasts","SNHG18",4.34098101098209e-05,0.390154684399758,0.45,0.263,1
"Fibroblasts","RSL24D1",4.34198129476084e-05,0.392054655096633,0.664,0.408,1
"Fibroblasts","SCGB3A2",4.34887360961605e-05,-0.421370598168562,0.1,0.303,1
"Fibroblasts","HIF3A",4.64506162507044e-05,0.314564706473876,0.257,0.072,1
"Fibroblasts","YBX3",4.69942020244497e-05,0.432421750265117,0.714,0.48,1
"Fibroblasts","IER3",4.89812002518395e-05,0.774598828791214,0.564,0.336,1
"Fibroblasts","PLD3",5.09079172312324e-05,0.427748551028397,0.779,0.559,1
"Fibroblasts","C11orf31",5.09170061522968e-05,-0.445969358830735,0.45,0.625,1
"Fibroblasts","CTGF",5.16456192738574e-05,0.730395207934084,0.571,0.316,1
"Fibroblasts","CLEC3B",5.20347472798086e-05,0.945080917992959,0.614,0.382,1
"Fibroblasts","MXRA5",5.95359640560176e-05,-0.354607616725521,0.121,0.336,1
"Fibroblasts","CALM2",6.0532375774464e-05,-0.471406880895337,0.9,0.947,1
"Fibroblasts","MTHFD2",6.07306456974716e-05,0.381678902332413,0.243,0.072,1
"Fibroblasts","MFAP4",6.23028941441352e-05,0.570851788368004,0.957,0.836,1
"Fibroblasts","TPI1",6.23765876735329e-05,-0.45822270018732,0.8,0.901,1
